Identificador,Ronda,Agente,Estado,Puntaje,Politica
A,156,3,1,-1,6-ciclico-espejo
A,157,3,1,-1,3-ventana
A,158,3,0,0,6-ciclico-espejo
A,159,3,1,-1,3-ventana
A,160,3,1,1,3-ventana
A,161,3,1,-1,6-ciclico-espejo
A,162,3,1,-1,6-ciclico-espejo
A,163,3,1,1,3-ventana
A,164,3,0,0,9-ciclico-espejo
A,165,3,1,-1,3-ciclico-espejo
A,166,3,1,1,3-ventana
A,167,3,1,-1,3-ventana
A,168,3,0,0,3-ventana
A,169,3,1,1,3-ventana
A,170,3,1,-1,3-ventana
A,171,3,1,1,3-ventana
A,172,3,1,-1,6-ciclico-espejo
A,173,3,1,1,6-ciclico-espejo
A,174,3,1,1,3-ventana
A,175,3,0,0,3-ventana
A,176,3,1,-1,3-ventana
A,177,3,0,0,3-ciclico-espejo
A,178,3,0,0,3-ventana
A,179,3,1,1,3-ventana
A,180,3,1,-1,3-ventana
A,181,3,0,0,3-ventana
A,182,3,0,0,3-ventana
A,183,3,1,-1,3-ventana
A,184,3,0,0,9-ciclico-espejo
A,185,3,1,-1,9-ciclico-espejo
A,186,3,1,1,3-ciclico-espejo
A,187,3,1,1,3-ventana
A,188,3,0,0,9-ciclico-espejo
A,189,3,1,-1,9-ciclico-espejo
A,190,3,1,1,9-ciclico-espejo
A,191,3,1,-1,9-ciclico-espejo
A,192,3,1,-1,9-ciclico-espejo
A,193,3,1,1,3-ciclico-espejo
A,194,3,0,0,9-ciclico-espejo
A,195,3,1,1,3-ciclico-espejo
A,196,3,1,-1,9-ciclico-espejo
A,197,3,1,1,3-ciclico-espejo
A,198,3,1,1,6-ciclico-espejo
A,199,3,1,1,3-ciclico-espejo
A,0,4,0,0,5-ciclico
A,1,4,1,-1,6-ciclico
A,2,4,0,0,7-ciclico-espejo
A,3,4,0,0,7-ciclico-espejo
A,4,4,0,0,7-ciclico-espejo
A,5,4,1,-1,7-ciclico-espejo
A,6,4,1,-1,6-ciclico
A,7,4,0,0,6-ciclico
A,8,4,0,0,5-ciclico
A,9,4,1,-1,5-ciclico
A,10,4,0,0,6-ciclico
A,11,4,1,-1,9-ciclico
A,12,4,1,1,9-ciclico
A,13,4,1,1,9-ciclico
A,14,4,1,1,9-ciclico
A,15,4,0,0,9-ciclico
A,16,4,0,0,9-ciclico
A,17,4,0,0,9-ciclico
A,18,4,0,0,9-ciclico
A,19,4,0,0,9-ciclico
A,20,4,1,-1,9-ciclico
A,21,4,0,0,7-ciclico-espejo
A,22,4,0,0,7-ciclico-espejo
A,23,4,1,-1,5-ciclico
A,24,4,0,0,5-ciclico
A,25,4,1,1,7-ciclico-espejo
A,26,4,1,-1,5-ciclico
A,27,4,1,-1,7-ciclico-espejo
A,28,4,1,1,7-ciclico-espejo
A,29,4,0,0,7-ciclico-espejo
A,30,4,1,1,5-ciclico
A,31,4,1,-1,5-ciclico
A,32,4,0,0,6-ciclico
A,33,4,0,0,7-ciclico-espejo
A,34,4,1,1,9-ciclico
A,35,4,1,-1,5-ciclico
A,36,4,0,0,7-ciclico-espejo
A,37,4,0,0,7-ciclico-espejo
A,38,4,1,-1,7-ciclico-espejo
A,39,4,1,1,6-ciclico
A,40,4,0,0,7-ciclico-espejo
A,41,4,1,-1,7-ciclico-espejo
A,42,4,1,-1,9-ciclico
A,43,4,0,0,9-ciclico
A,44,4,1,1,9-ciclico
A,45,4,0,0,5-ciclico
A,46,4,1,-1,5-ciclico
A,47,4,0,0,6-ciclico
A,48,4,1,-1,6-ciclico
A,49,4,0,0,7-ciclico-espejo
A,50,4,1,-1,7-ciclico-espejo
A,51,4,1,1,7-ciclico-espejo
A,52,4,1,-1,7-ciclico-espejo
A,53,4,1,-1,7-ciclico-espejo
A,54,4,1,1,7-ciclico-espejo
A,55,4,0,0,7-ciclico-espejo
A,56,4,1,-1,7-ciclico-espejo
A,57,4,1,-1,6-ciclico
A,58,4,1,1,6-ciclico
A,59,4,0,0,6-ciclico
A,60,4,0,0,6-ciclico
A,61,4,1,-1,6-ciclico
A,62,4,0,0,6-ciclico
A,63,4,1,-1,7-ciclico-espejo
A,64,4,1,-1,6-ciclico
A,65,4,0,0,5-ciclico
A,66,4,1,-1,7-ciclico-espejo
A,67,4,1,-1,7-ciclico-espejo
A,68,4,1,-1,7-ciclico-espejo
A,69,4,1,1,7-ciclico-espejo
A,70,4,0,0,7-ciclico-espejo
A,71,4,1,-1,6-ciclico
A,72,4,1,-1,6-ciclico
A,73,4,0,0,6-ciclico
A,74,4,1,-1,6-ciclico
A,75,4,0,0,6-ciclico
A,76,4,1,1,6-ciclico
A,77,4,1,-1,6-ciclico
A,78,4,0,0,6-ciclico
A,79,4,0,0,6-ciclico
A,80,4,1,1,6-ciclico
A,81,4,0,0,6-ciclico
A,82,4,0,0,6-ciclico
A,83,4,1,-1,6-ciclico
A,84,4,0,0,6-ciclico
A,85,4,1,-1,6-ciclico
A,86,4,0,0,9-ciclico
A,87,4,0,0,6-ciclico
A,88,4,1,-1,6-ciclico
A,89,4,0,0,6-ciclico
A,90,4,0,0,5-ciclico
A,91,4,0,0,9-ciclico
A,92,4,1,-1,5-ciclico
A,93,4,1,-1,9-ciclico
A,94,4,1,-1,6-ciclico
A,95,4,0,0,5-ciclico
A,96,4,1,-1,7-ciclico-espejo
A,97,4,1,1,9-ciclico
A,98,4,0,0,9-ciclico
A,99,4,1,-1,9-ciclico
A,100,4,0,0,9-ciclico
A,101,4,1,1,5-ciclico
A,102,4,0,0,5-ciclico
A,103,4,1,-1,5-ciclico
A,104,4,1,-1,9-ciclico
A,105,4,1,1,9-ciclico
A,106,4,0,0,9-ciclico
A,107,4,1,-1,9-ciclico
A,108,4,0,0,9-ciclico
A,109,4,1,-1,9-ciclico
A,110,4,0,0,7-ciclico-espejo
A,111,4,1,-1,7-ciclico-espejo
A,112,4,1,1,7-ciclico-espejo
A,113,4,1,-1,7-ciclico-espejo
A,114,4,1,-1,7-ciclico-espejo
A,115,4,1,1,7-ciclico-espejo
A,116,4,0,0,7-ciclico-espejo
A,117,4,1,1,7-ciclico-espejo
A,118,4,0,0,7-ciclico-espejo
A,119,4,1,-1,6-ciclico
A,120,4,0,0,6-ciclico
A,121,4,0,0,6-ciclico
A,122,4,0,0,6-ciclico
A,123,4,0,0,6-ciclico
A,124,4,1,-1,6-ciclico
A,125,4,0,0,7-ciclico-espejo
A,126,4,1,-1,7-ciclico-espejo
A,127,4,1,1,7-ciclico-espejo
A,128,4,1,1,9-ciclico
A,129,4,1,-1,9-ciclico
A,130,4,0,0,9-ciclico
A,131,4,0,0,9-ciclico
A,132,4,1,1,7-ciclico-espejo
A,133,4,1,-1,9-ciclico
A,134,4,0,0,7-ciclico-espejo
A,135,4,0,0,7-ciclico-espejo
A,136,4,1,1,7-ciclico-espejo
A,137,4,1,-1,7-ciclico-espejo
A,138,4,1,1,7-ciclico-espejo
A,139,4,1,-1,7-ciclico-espejo
A,140,4,1,-1,7-ciclico-espejo
A,141,4,1,-1,7-ciclico-espejo
A,142,4,1,1,7-ciclico-espejo
A,143,4,1,1,7-ciclico-espejo
A,144,4,0,0,7-ciclico-espejo
A,145,4,1,1,7-ciclico-espejo
A,146,4,0,0,6-ciclico
A,147,4,0,0,7-ciclico-espejo
A,148,4,1,-1,7-ciclico-espejo
A,149,4,1,1,7-ciclico-espejo
A,150,4,0,0,7-ciclico-espejo
A,151,4,1,-1,7-ciclico-espejo
A,152,4,1,-1,7-ciclico-espejo
A,153,4,1,1,7-ciclico-espejo
A,154,4,1,1,7-ciclico-espejo
A,155,4,1,-1,7-ciclico-espejo
A,156,4,1,-1,7-ciclico-espejo
A,157,4,1,-1,9-ciclico
A,158,4,0,0,7-ciclico-espejo
A,159,4,1,-1,9-ciclico
A,160,4,0,0,6-ciclico
A,161,4,1,-1,7-ciclico-espejo
A,162,4,1,-1,7-ciclico-espejo
A,163,4,1,1,7-ciclico-espejo
A,164,4,1,1,7-ciclico-espejo
A,165,4,1,-1,5-ciclico
A,166,4,1,1,7-ciclico-espejo
A,167,4,1,-1,5-ciclico
A,168,4,0,0,5-ciclico
A,169,4,1,1,5-ciclico
A,170,4,1,-1,9-ciclico
A,171,4,0,0,5-ciclico
A,172,4,1,-1,7-ciclico-espejo
A,173,4,1,1,7-ciclico-espejo
A,174,4,1,1,7-ciclico-espejo
A,175,4,1,-1,7-ciclico-espejo
A,176,4,1,-1,9-ciclico
A,177,4,0,0,7-ciclico-espejo
A,178,4,1,-1,7-ciclico-espejo
A,179,4,1,1,7-ciclico-espejo
A,180,4,1,-1,5-ciclico
A,181,4,0,0,5-ciclico
A,182,4,0,0,5-ciclico
A,183,4,1,-1,5-ciclico
A,184,4,0,0,5-ciclico
A,185,4,1,-1,7-ciclico-espejo
A,186,4,1,1,7-ciclico-espejo
A,187,4,1,1,7-ciclico-espejo
A,188,4,1,1,7-ciclico-espejo
A,189,4,1,-1,6-ciclico
A,190,4,0,0,7-ciclico-espejo
A,191,4,1,-1,7-ciclico-espejo
A,192,4,1,-1,5-ciclico
A,193,4,0,0,5-ciclico
A,194,4,1,-1,5-ciclico
A,195,4,0,0,5-ciclico
A,196,4,1,-1,7-ciclico-espejo
A,197,4,1,1,5-ciclico
A,198,4,0,0,7-ciclico-espejo
A,199,4,1,1,7-ciclico-espejo
A,0,5,1,1,8-ventana-espejo
A,1,5,1,-1,10-ciclico
A,2,5,0,0,9-ciclico-espejo
A,3,5,0,0,4-ventana-espejo
A,4,5,1,-1,4-ventana-espejo
A,5,5,1,-1,4-ventana-espejo
A,6,5,1,-1,4-ventana-espejo
A,7,5,1,-1,8-ventana-espejo
A,8,5,1,1,8-ventana-espejo
A,9,5,1,-1,8-ventana-espejo
A,10,5,1,1,8-ventana-espejo
A,11,5,1,-1,8-ventana-espejo
A,12,5,1,1,8-ventana-espejo
A,13,5,1,1,8-ventana-espejo
A,14,5,1,1,8-ventana-espejo
A,15,5,1,1,8-ventana-espejo
A,16,5,1,-1,8-ventana-espejo
A,17,5,1,-1,4-ventana-espejo
A,18,5,1,-1,4-ventana-espejo
A,19,5,1,1,4-ventana-espejo
A,20,5,1,-1,4-ventana-espejo
A,21,5,1,1,4-ventana-espejo
A,22,5,1,-1,4-ventana-espejo
A,23,5,1,-1,4-ventana-espejo
A,24,5,1,1,4-ventana-espejo
A,25,5,1,1,4-ventana-espejo
A,26,5,1,-1,9-ciclico-espejo
A,27,5,1,-1,9-ciclico-espejo
A,28,5,1,1,4-ventana-espejo
A,29,5,1,1,9-ciclico-espejo
A,30,5,1,1,4-ventana-espejo
A,31,5,1,-1,4-ventana-espejo
A,32,5,1,1,10-ciclico
A,33,5,1,-1,4-ventana-espejo
A,34,5,1,1,4-ventana-espejo
A,35,5,1,-1,4-ventana-espejo
A,36,5,1,1,9-ciclico-espejo
A,37,5,1,-1,9-ciclico-espejo
A,38,5,1,-1,9-ciclico-espejo
A,39,5,1,1,9-ciclico-espejo
A,40,5,1,1,9-ciclico-espejo
A,41,5,1,-1,9-ciclico-espejo
A,42,5,1,-1,9-ciclico-espejo
A,43,5,1,1,9-ciclico-espejo
A,44,5,1,1,9-ciclico-espejo
A,45,5,1,1,9-ciclico-espejo
A,46,5,0,0,10-ciclico
A,47,5,0,0,10-ciclico
A,48,5,1,-1,4-ventana-espejo
A,49,5,1,1,4-ventana-espejo
A,50,5,1,-1,9-ciclico-espejo
A,51,5,1,1,4-ventana-espejo
A,52,5,1,-1,4-ventana-espejo
A,53,5,1,-1,4-ventana-espejo
A,54,5,1,1,4-ventana-espejo
A,55,5,1,-1,9-ciclico-espejo
A,56,5,1,-1,4-ventana-espejo
A,57,5,1,-1,9-ciclico-espejo
A,58,5,1,1,4-ventana-espejo
A,59,5,1,1,9-ciclico-espejo
A,60,5,1,1,4-ventana-espejo
A,61,5,1,-1,10-ciclico
A,62,5,0,0,9-ciclico-espejo
A,63,5,1,-1,9-ciclico-espejo
A,64,5,1,-1,9-ciclico-espejo
A,65,5,1,1,9-ciclico-espejo
A,66,5,1,-1,9-ciclico-espejo
A,67,5,1,-1,9-ciclico-espejo
A,68,5,1,-1,9-ciclico-espejo
A,69,5,1,1,9-ciclico-espejo
A,70,5,1,1,9-ciclico-espejo
A,71,5,1,-1,9-ciclico-espejo
A,72,5,0,0,9-ciclico-espejo
A,73,5,1,1,9-ciclico-espejo
A,74,5,1,-1,9-ciclico-espejo
A,75,5,1,-1,9-ciclico-espejo
A,76,5,1,1,9-ciclico-espejo
A,77,5,1,-1,9-ciclico-espejo
A,78,5,1,-1,9-ciclico-espejo
A,79,5,1,1,9-ciclico-espejo
A,80,5,1,1,9-ciclico-espejo
A,81,5,1,1,9-ciclico-espejo
A,82,5,1,-1,9-ciclico-espejo
A,83,5,1,-1,9-ciclico-espejo
A,84,5,1,1,9-ciclico-espejo
A,85,5,1,-1,9-ciclico-espejo
A,86,5,1,-1,9-ciclico-espejo
A,87,5,1,1,9-ciclico-espejo
A,88,5,1,-1,9-ciclico-espejo
A,89,5,1,-1,9-ciclico-espejo
A,90,5,1,1,9-ciclico-espejo
A,91,5,1,1,9-ciclico-espejo
A,92,5,1,-1,9-ciclico-espejo
A,93,5,1,-1,9-ciclico-espejo
A,94,5,1,-1,10-ciclico
A,95,5,0,0,9-ciclico-espejo
A,96,5,1,-1,9-ciclico-espejo
A,97,5,1,1,9-ciclico-espejo
A,98,5,1,1,9-ciclico-espejo
A,99,5,1,-1,9-ciclico-espejo
A,100,5,1,-1,9-ciclico-espejo
A,101,5,1,1,9-ciclico-espejo
A,102,5,1,-1,9-ciclico-espejo
A,103,5,1,-1,9-ciclico-espejo
A,104,5,1,-1,4-ventana-espejo
A,105,5,1,1,4-ventana-espejo
A,106,5,1,1,4-ventana-espejo
A,107,5,1,-1,4-ventana-espejo
A,108,5,1,1,9-ciclico-espejo
A,109,5,1,-1,9-ciclico-espejo
A,110,5,1,1,4-ventana-espejo
A,111,5,1,-1,9-ciclico-espejo
A,112,5,1,1,9-ciclico-espejo
A,113,5,1,-1,9-ciclico-espejo
A,114,5,1,-1,9-ciclico-espejo
A,115,5,1,1,9-ciclico-espejo
A,116,5,1,-1,9-ciclico-espejo
A,117,5,1,1,9-ciclico-espejo
A,118,5,0,0,8-ventana-espejo
A,119,5,1,-1,8-ventana-espejo
A,120,5,1,1,8-ventana-espejo
A,121,5,1,-1,4-ventana-espejo
A,122,5,1,-1,10-ciclico
A,123,5,0,0,10-ciclico
A,124,5,1,-1,4-ventana-espejo
A,125,5,1,1,4-ventana-espejo
A,126,5,1,-1,4-ventana-espejo
A,127,5,1,1,4-ventana-espejo
A,128,5,1,1,4-ventana-espejo
A,129,5,1,-1,4-ventana-espejo
A,130,5,1,-1,4-ventana-espejo
A,131,5,1,1,4-ventana-espejo
A,132,5,1,1,4-ventana-espejo
A,133,5,1,-1,9-ciclico-espejo
A,134,5,1,1,8-ventana-espejo
A,135,5,1,-1,9-ciclico-espejo
A,136,5,1,1,4-ventana-espejo
A,137,5,1,-1,9-ciclico-espejo
A,138,5,1,1,9-ciclico-espejo
A,139,5,1,-1,9-ciclico-espejo
A,140,5,1,-1,9-ciclico-espejo
A,141,5,1,-1,9-ciclico-espejo
A,142,5,1,1,9-ciclico-espejo
A,143,5,1,1,8-ventana-espejo
A,144,5,1,-1,9-ciclico-espejo
A,145,5,1,1,8-ventana-espejo
A,146,5,1,-1,9-ciclico-espejo
A,147,5,1,1,8-ventana-espejo
A,148,5,1,-1,8-ventana-espejo
A,149,5,1,1,9-ciclico-espejo
A,150,5,0,0,9-ciclico-espejo
A,151,5,1,-1,9-ciclico-espejo
A,152,5,1,-1,9-ciclico-espejo
A,153,5,1,1,9-ciclico-espejo
A,154,5,1,1,9-ciclico-espejo
A,155,5,1,-1,9-ciclico-espejo
A,156,5,1,-1,9-ciclico-espejo
A,157,5,1,-1,9-ciclico-espejo
A,158,5,1,1,9-ciclico-espejo
A,159,5,0,0,9-ciclico-espejo
A,160,5,1,1,9-ciclico-espejo
A,161,5,1,-1,9-ciclico-espejo
A,162,5,1,-1,4-ventana-espejo
A,163,5,1,1,9-ciclico-espejo
A,164,5,1,1,9-ciclico-espejo
A,165,5,1,-1,9-ciclico-espejo
A,166,5,1,1,9-ciclico-espejo
A,167,5,1,-1,9-ciclico-espejo
A,168,5,1,1,4-ventana-espejo
A,169,5,1,1,4-ventana-espejo
A,170,5,1,-1,4-ventana-espejo
A,171,5,1,1,9-ciclico-espejo
A,172,5,1,-1,9-ciclico-espejo
A,173,5,1,1,4-ventana-espejo
A,174,5,1,1,9-ciclico-espejo
A,175,5,1,-1,4-ventana-espejo
A,176,5,1,-1,9-ciclico-espejo
A,177,5,1,1,9-ciclico-espejo
A,178,5,0,0,9-ciclico-espejo
A,179,5,1,1,9-ciclico-espejo
A,180,5,1,-1,9-ciclico-espejo
A,181,5,1,-1,9-ciclico-espejo
A,182,5,1,1,9-ciclico-espejo
A,183,5,0,0,9-ciclico-espejo
A,184,5,1,1,9-ciclico-espejo
A,185,5,1,-1,9-ciclico-espejo
A,186,5,1,1,9-ciclico-espejo
A,187,5,1,1,9-ciclico-espejo
A,188,5,1,1,9-ciclico-espejo
A,189,5,1,-1,9-ciclico-espejo
A,190,5,1,1,9-ciclico-espejo
A,191,5,1,-1,9-ciclico-espejo
A,192,5,1,-1,9-ciclico-espejo
A,193,5,1,1,9-ciclico-espejo
A,194,5,0,0,9-ciclico-espejo
A,195,5,1,1,9-ciclico-espejo
A,196,5,1,-1,9-ciclico-espejo
A,197,5,1,1,9-ciclico-espejo
A,198,5,1,1,9-ciclico-espejo
A,199,5,1,1,9-ciclico-espejo
A,0,6,1,1,7-ventana-espejo
A,1,6,1,-1,7-ventana-espejo
A,2,6,1,1,7-ciclico-espejo
A,3,6,0,0,7-ventana-espejo
A,4,6,1,-1,7-ventana-espejo
A,5,6,1,-1,7-ventana-espejo
A,6,6,1,-1,7-ventana-espejo
A,7,6,1,-1,5-ventana-espejo
A,8,6,1,1,7-ventana-espejo
A,9,6,1,-1,7-ventana-espejo
A,10,6,1,1,7-ventana-espejo
A,11,6,1,-1,7-ventana-espejo
A,12,6,1,1,7-ventana-espejo
A,13,6,1,1,7-ventana-espejo
A,14,6,1,1,7-ventana-espejo
A,15,6,1,1,7-ventana-espejo
A,16,6,1,-1,7-ventana-espejo
A,17,6,1,-1,8-ciclico-espejo
A,18,6,1,-1,7-ventana-espejo
A,19,6,1,1,5-ventana-espejo
A,20,6,1,-1,7-ciclico-espejo
A,21,6,1,1,5-ventana-espejo
A,22,6,1,-1,5-ventana-espejo
A,23,6,1,-1,5-ventana-espejo
A,24,6,1,1,5-ventana-espejo
A,25,6,1,1,7-ciclico-espejo
A,26,6,1,-1,5-ventana-espejo
A,27,6,1,-1,7-ciclico-espejo
A,28,6,1,1,7-ciclico-espejo
A,29,6,0,0,7-ciclico-espejo
A,30,6,1,1,8-ciclico-espejo
A,31,6,1,-1,8-ciclico-espejo
A,32,6,1,1,7-ventana-espejo
A,33,6,1,-1,7-ventana-espejo
A,34,6,1,1,7-ventana-espejo
A,35,6,1,-1,7-ventana-espejo
A,36,6,1,1,8-ciclico-espejo
A,37,6,0,0,8-ciclico-espejo
A,38,6,1,-1,8-ciclico-espejo
A,39,6,1,1,8-ciclico-espejo
A,40,6,1,1,8-ciclico-espejo
A,41,6,1,-1,8-ciclico-espejo
A,42,6,1,-1,8-ciclico-espejo
A,43,6,1,1,8-ciclico-espejo
A,44,6,1,1,8-ciclico-espejo
A,45,6,0,0,8-ciclico-espejo
A,46,6,1,-1,7-ventana-espejo
A,47,6,1,1,7-ventana-espejo
A,48,6,1,-1,5-ventana-espejo
A,49,6,1,1,5-ventana-espejo
A,50,6,1,-1,5-ventana-espejo
A,51,6,1,1,7-ventana-espejo
A,52,6,1,-1,5-ventana-espejo
A,53,6,1,-1,5-ventana-espejo
A,54,6,1,1,7-ventana-espejo
A,55,6,1,-1,7-ciclico-espejo
A,56,6,1,-1,7-ciclico-espejo
A,57,6,1,-1,7-ciclico-espejo
A,58,6,1,1,7-ciclico-espejo
A,59,6,1,1,7-ciclico-espejo
A,60,6,1,1,7-ciclico-espejo
A,61,6,1,-1,7-ciclico-espejo
A,62,6,1,1,8-ciclico-espejo
A,63,6,0,0,8-ciclico-espejo
A,64,6,1,-1,8-ciclico-espejo
A,65,6,1,1,8-ciclico-espejo
A,66,6,1,-1,8-ciclico-espejo
A,67,6,1,-1,8-ciclico-espejo
A,68,6,1,-1,8-ciclico-espejo
A,69,6,1,1,8-ciclico-espejo
A,70,6,1,1,8-ciclico-espejo
A,71,6,0,0,8-ciclico-espejo
A,72,6,1,-1,8-ciclico-espejo
A,73,6,1,1,8-ciclico-espejo
A,74,6,0,0,8-ciclico-espejo
A,75,6,1,-1,8-ciclico-espejo
A,76,6,1,1,8-ciclico-espejo
A,77,6,1,-1,8-ciclico-espejo
A,78,6,1,-1,8-ciclico-espejo
A,79,6,1,1,8-ciclico-espejo
A,80,6,1,1,8-ciclico-espejo
A,81,6,1,1,8-ciclico-espejo
A,82,6,0,0,8-ciclico-espejo
A,83,6,1,-1,8-ciclico-espejo
A,84,6,1,1,8-ciclico-espejo
A,85,6,0,0,8-ciclico-espejo
A,86,6,1,-1,8-ciclico-espejo
A,87,6,1,1,8-ciclico-espejo
A,88,6,1,-1,8-ciclico-espejo
A,89,6,1,-1,8-ciclico-espejo
A,90,6,1,1,8-ciclico-espejo
A,91,6,1,1,8-ciclico-espejo
A,92,6,1,-1,8-ciclico-espejo
A,93,6,1,-1,8-ciclico-espejo
A,94,6,1,-1,8-ciclico-espejo
A,95,6,1,1,5-ventana-espejo
A,96,6,1,-1,8-ciclico-espejo
A,97,6,1,1,8-ciclico-espejo
A,98,6,1,1,8-ciclico-espejo
A,99,6,1,-1,8-ciclico-espejo
A,100,6,1,-1,8-ciclico-espejo
A,101,6,1,1,8-ciclico-espejo
A,102,6,1,-1,8-ciclico-espejo
A,103,6,1,-1,7-ventana-espejo
A,104,6,1,-1,8-ciclico-espejo
A,105,6,1,1,8-ciclico-espejo
A,106,6,1,1,7-ventana-espejo
A,107,6,1,-1,8-ciclico-espejo
A,108,6,1,1,8-ciclico-espejo
A,109,6,1,-1,8-ciclico-espejo
A,110,6,1,1,7-ciclico-espejo
A,111,6,1,-1,7-ciclico-espejo
A,112,6,1,1,8-ciclico-espejo
A,113,6,1,-1,8-ciclico-espejo
A,114,6,1,-1,7-ciclico-espejo
A,115,6,1,1,8-ciclico-espejo
A,116,6,1,-1,7-ciclico-espejo
A,117,6,1,1,7-ciclico-espejo
A,118,6,0,0,7-ciclico-espejo
A,119,6,1,-1,7-ventana-espejo
A,120,6,1,1,7-ciclico-espejo
A,121,6,1,-1,7-ciclico-espejo
A,122,6,1,-1,7-ciclico-espejo
A,123,6,1,1,7-ciclico-espejo
A,124,6,1,-1,5-ventana-espejo
A,125,6,1,1,7-ciclico-espejo
A,126,6,1,-1,5-ventana-espejo
A,127,6,1,1,5-ventana-espejo
A,128,6,1,1,5-ventana-espejo
A,129,6,1,-1,7-ventana-espejo
A,130,6,1,-1,7-ventana-espejo
A,131,6,1,1,7-ventana-espejo
A,132,6,1,1,7-ventana-espejo
A,133,6,1,-1,7-ventana-espejo
A,134,6,1,1,5-ventana-espejo
A,135,6,1,-1,5-ventana-espejo
A,136,6,1,1,5-ventana-espejo
A,137,6,1,-1,5-ventana-espejo
A,138,6,1,1,5-ventana-espejo
A,139,6,1,-1,7-ciclico-espejo
A,140,6,1,-1,7-ciclico-espejo
A,141,6,1,-1,5-ventana-espejo
A,142,6,1,1,7-ciclico-espejo
A,143,6,1,1,7-ciclico-espejo
A,144,6,0,0,7-ciclico-espejo
A,145,6,1,1,5-ventana-espejo
A,146,6,1,-1,7-ciclico-espejo
A,147,6,1,1,7-ciclico-espejo
A,148,6,1,-1,7-ciclico-espejo
A,149,6,1,1,7-ciclico-espejo
A,150,6,0,0,7-ciclico-espejo
A,151,6,1,-1,7-ciclico-espejo
A,152,6,1,-1,7-ciclico-espejo
A,153,6,1,1,7-ciclico-espejo
A,154,6,1,1,8-ciclico-espejo
A,155,6,1,-1,7-ciclico-espejo
A,156,6,1,-1,8-ciclico-espejo
A,157,6,1,-1,7-ciclico-espejo
A,158,6,1,1,7-ciclico-espejo
A,159,6,1,-1,7-ciclico-espejo
A,160,6,1,1,5-ventana-espejo
A,161,6,1,-1,7-ciclico-espejo
A,162,6,1,-1,7-ciclico-espejo
A,163,6,1,1,7-ciclico-espejo
A,164,6,1,1,7-ciclico-espejo
A,165,6,1,-1,7-ciclico-espejo
A,166,6,1,1,7-ciclico-espejo
A,167,6,1,-1,7-ciclico-espejo
A,168,6,1,1,8-ciclico-espejo
A,169,6,0,0,5-ventana-espejo
A,170,6,1,-1,8-ciclico-espejo
A,171,6,1,1,8-ciclico-espejo
A,172,6,0,0,8-ciclico-espejo
A,173,6,1,1,8-ciclico-espejo
A,174,6,1,1,8-ciclico-espejo
A,175,6,1,-1,8-ciclico-espejo
A,176,6,1,-1,8-ciclico-espejo
A,177,6,1,1,7-ciclico-espejo
A,178,6,1,-1,7-ciclico-espejo
A,179,6,1,1,7-ciclico-espejo
A,180,6,1,-1,8-ciclico-espejo
A,181,6,1,-1,5-ventana-espejo
A,182,6,1,1,7-ventana-espejo
A,183,6,1,-1,7-ciclico-espejo
A,184,6,1,1,7-ventana-espejo
A,185,6,1,-1,7-ciclico-espejo
A,186,6,1,1,5-ventana-espejo
A,187,6,1,1,8-ciclico-espejo
A,188,6,1,1,7-ciclico-espejo
A,189,6,1,-1,8-ciclico-espejo
A,190,6,1,1,7-ventana-espejo
A,191,6,1,-1,8-ciclico-espejo
A,192,6,1,-1,8-ciclico-espejo
A,193,6,1,1,5-ventana-espejo
A,194,6,1,-1,8-ciclico-espejo
A,195,6,1,1,8-ciclico-espejo
A,196,6,1,-1,8-ciclico-espejo
A,197,6,1,1,8-ciclico-espejo
A,198,6,1,1,5-ventana-espejo
A,199,6,1,1,8-ciclico-espejo
A,0,7,0,0,4-ciclico
A,1,7,1,-1,9-ciclico
A,2,7,0,0,1-ventana-espejo
A,3,7,0,0,1-ventana-espejo
A,4,7,0,0,1-ventana-espejo
A,5,7,1,-1,1-ventana-espejo
A,6,7,1,-1,9-ciclico
A,7,7,0,0,9-ciclico
A,8,7,0,0,4-ciclico
A,9,7,1,-1,4-ciclico
A,10,7,0,0,4-ciclico
A,11,7,1,-1,9-ciclico
A,12,7,1,1,9-ciclico
A,13,7,1,1,9-ciclico
A,14,7,1,1,9-ciclico
A,15,7,0,0,9-ciclico
A,16,7,0,0,9-ciclico
A,17,7,0,0,9-ciclico
A,18,7,0,0,9-ciclico
A,19,7,0,0,9-ciclico
A,20,7,1,-1,9-ciclico
A,21,7,0,0,4-ciclico
A,22,7,1,-1,1-ventana-espejo
A,23,7,1,-1,4-ciclico
A,24,7,1,1,4-ciclico
A,25,7,0,0,4-ciclico
A,26,7,1,-1,4-ciclico
A,27,7,0,0,4-ciclico
A,28,7,0,0,4-ciclico
A,29,7,1,1,4-ciclico
A,30,7,1,1,4-ciclico
A,31,7,0,0,4-ciclico
A,32,7,0,0,4-ciclico
A,33,7,1,-1,4-ciclico
A,34,7,0,0,4-ciclico
A,35,7,1,-1,4-ciclico
A,36,7,0,0,1-ventana-espejo
A,37,7,0,0,1-ventana-espejo
A,38,7,1,-1,1-ventana-espejo
A,39,7,1,1,1-ventana-espejo
A,40,7,1,1,1-ventana-espejo
A,41,7,1,-1,1-ventana-espejo
A,42,7,1,-1,1-ventana-espejo
A,43,7,1,1,1-ventana-espejo
A,44,7,1,1,1-ventana-espejo
A,45,7,1,1,1-ventana-espejo
A,46,7,1,-1,4-ciclico
